track,outer_fold_id,metric,lambda,alpha_code_parameter,validation_year,inner_physical_train_n,inner_effective_train_n,inner_train_end_year,actual,prediction,smape_percent,absolute_log_error,simulated_training
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,2017,6,6,2015,130.0000000000,110.7907531895,15.9551366122,0.1598911346,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,2018,7,7,2017,142.0000000000,133.3895444709,6.2532915297,0.0625533045,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,2019,8,8,2018,165.0000000000,149.8415453537,9.6292594608,0.0963671025,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.3162277660,0.3162277660,2021,9,9,2019,110.0000000000,183.0861757309,49.8735060080,0.5094765818,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,2014,4,4,2013,79.0000000000,68.6957914363,13.9532866354,0.1397599151,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,2015,5,5,2014,94.0000000000,83.2324717202,12.1507398450,0.1216572255,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,2017,6,6,2015,130.0000000000,108.9466646583,17.6217863277,0.1766760030,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,2018,7,7,2017,142.0000000000,131.3717518278,7.7756740418,0.0777959531,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,2019,8,8,2018,165.0000000000,147.8402237274,10.9703132597,0.1098133527,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,0.5623413252,0.5623413252,2021,9,9,2019,110.0000000000,180.6809665717,48.6313000850,0.4962524946,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,2014,4,4,2013,79.0000000000,66.9875674000,16.4567884977,0.1649408115,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,2015,5,5,2014,94.0000000000,81.1836292000,14.6319274906,0.1465811663,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,2017,6,6,2015,130.0000000000,105.9876882041,20.3504784327,0.2042115121,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,2018,7,7,2017,142.0000000000,128.0902415820,10.3000821774,0.1030920297,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,2019,8,8,2018,165.0000000000,144.5517017072,13.2115560535,0.1323082331,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.0000000000,1.0000000000,2021,9,9,2019,110.0000000000,176.6962911889,46.5274879646,0.4739520240,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,2014,4,4,2013,79.0000000000,64.5890986555,20.0724170281,0.2014022074,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,2015,5,5,2014,94.0000000000,78.1937974691,18.3586200701,0.1841044541,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,2017,6,6,2015,130.0000000000,101.5483647941,24.5751121855,0.2469992650,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,2018,7,7,2017,142.0000000000,123.0631055212,14.2885932326,0.1431297808,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,2019,8,8,2018,165.0000000000,139.4309838483,16.7979065918,0.1683757345,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1.7782794100,1.7782794100,2021,9,9,2019,110.0000000000,170.4098081145,43.0868010792,0.4377258063,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,2014,4,4,2013,79.0000000000,61.6115908107,24.7325403106,0.2485978371,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,2015,5,5,2014,94.0000000000,74.2855088067,23.4298144066,0.2353788858,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,2017,6,6,2015,130.0000000000,95.5170586111,30.5812266276,0.3082295947,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,2018,7,7,2017,142.0000000000,116.0255866916,20.1332074400,0.2020163159,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,2019,8,8,2018,165.0000000000,132.0888797820,22.1557402230,0.2224704462,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,3.1622776602,3.1622776602,2021,9,9,2019,110.0000000000,161.2181717079,37.7689823550,0.3822781856,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,2014,4,4,2013,79.0000000000,58.4323581087,29.9312944554,0.3015780389,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,2015,5,5,2014,94.0000000000,69.8510357147,29.4767307145,0.2969298690,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,2017,6,6,2015,130.0000000000,88.3397563333,38.1609326367,0.3863442026,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,2018,7,7,2017,142.0000000000,107.3229236151,27.8169980378,0.2799847904,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,2019,8,8,2018,165.0000000000,122.7176400488,29.3915659422,0.2960593668,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,5.6234132519,5.6234132519,2021,9,9,2019,110.0000000000,149.1707664044,30.2277659999,0.3046113672,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,2014,4,4,2013,79.0000000000,55.5400441429,34.8743097367,0.3523435758,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,2015,5,5,2014,94.0000000000,65.5600000000,35.6480320882,0.3603290284,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,2017,6,6,2015,130.0000000000,81.0309794643,46.4093192952,0.4727029064,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,2018,7,7,2017,142.0000000000,98.0718038033,36.5958813162,0.3701271553,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,2019,8,8,2018,165.0000000000,112.3834281036,37.9377904845,0.3840289841,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,10.0000000000,10.0000000000,2021,9,9,2019,110.0000000000,135.4570604152,20.7425774367,0.2081743270,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,2014,4,4,2013,79.0000000000,53.2677686523,38.9092998391,0.3941164199,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,2015,5,5,2014,94.0000000000,62.0018912322,41.0227190389,0.4161298939,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,2017,6,6,2015,130.0000000000,74.6789060887,54.0564682198,0.5543367799,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,2018,7,7,2017,142.0000000000,89.6922511005,45.1527823231,0.4594426791,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,2019,8,8,2018,165.0000000000,102.6731131918,46.5694040504,0.4743951907,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,17.7827941004,17.7827941004,2021,9,9,2019,110.0000000000,122.1418600848,10.4607243867,0.1047027910,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,2014,4,4,2013,79.0000000000,51.6797293286,41.8125608489,0.4243822305,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,2015,5,5,2014,94.0000000000,59.4103435067,45.0942950817,0.4588264380,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,2017,6,6,2015,130.0000000000,69.8751091061,60.1624596107,0.6208249575,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,2018,7,7,2017,142.0000000000,83.1334227378,52.2948361433,0.5353802376,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,2019,8,8,2018,165.0000000000,94.8286918269,54.0135176602,0.5538734540,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,31.6227766017,31.6227766017,2021,9,9,2019,110.0000000000,111.0671669493,0.9654685171,0.0096547602,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,2014,4,4,2013,79.0000000000,50.6584790720,43.7171886187,0.4443412306,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,2015,5,5,2014,94.0000000000,57.6957047870,47.8646317164,0.4881120520,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,2017,6,6,2015,130.0000000000,66.6105925107,64.4821895706,0.6686708388,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,2018,7,7,2017,142.0000000000,78.5622780317,57.5236368924,0.5919353966,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,2019,8,8,2018,165.0000000000,89.2295040702,59.6079485006,0.6147337259,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,56.2341325190,56.2341325190,2021,9,9,2019,110.0000000000,102.9815587628,6.5906562784,0.0659304347,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,2014,4,4,2013,79.0000000000,50.0364271923,44.8920873553,0.4566965685,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,2015,5,5,2014,94.0000000000,56.6322118857,49.6146045344,0.5067168444,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,2017,6,6,2015,130.0000000000,64.5501340701,67.2832904925,0.7000922562,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,2018,7,7,2017,142.0000000000,75.6281120061,60.9956934167,0.6299989916,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,2019,8,8,2018,165.0000000000,85.5765334339,63.3925814821,0.6565343705,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,100.0000000000,100.0000000000,2021,9,9,2019,110.0000000000,97.6229037421,11.9226694501,0.1193682304,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,2014,4,4,2013,79.0000000000,49.6699823225,45.5895262408,0.4640470792,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,2015,5,5,2014,94.0000000000,55.9988008921,50.6686705253,0.5179645044,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,2017,6,6,2015,130.0000000000,63.3096791766,68.9984289535,0.7194962234,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,2018,7,7,2017,142.0000000000,73.8429870409,63.1542529072,0.6538860153,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,2019,8,8,2018,165.0000000000,83.3310956321,65.7742069394,0.6831236975,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,177.8279410039,177.8279410039,2021,9,9,2019,110.0000000000,94.2956274700,15.3741641214,0.1540455455,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,2014,4,4,2013,79.0000000000,49.4583495119,45.9941305494,0.4683169611,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,2015,5,5,2014,94.0000000000,55.6306195144,51.2854663172,0.5245610219,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,2017,6,6,2015,130.0000000000,62.5840347205,70.0119980115,0.7310242413,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,2018,7,7,2017,142.0000000000,72.7921297523,64.4417189099,0.6682192160,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,2019,8,8,2018,165.0000000000,82.0010253771,67.2053684767,0.6992137221,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,316.2277660168,316.2277660168,2021,9,9,2019,110.0000000000,92.3126044997,17.4852135823,0.1752996735,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,2014,4,4,2013,79.0000000000,49.3375221293,46.2257294336,0.4707629629,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,2015,5,5,2014,94.0000000000,55.4196304394,51.6402957859,0.5283609112,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,2017,6,6,2015,130.0000000000,62.1666599735,70.5984482802,0.7377156077,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,2018,7,7,2017,142.0000000000,72.1854791147,65.1907133704,0.6765881522,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,2019,8,8,2018,165.0000000000,81.2303867816,68.0416534395,0.7086560753,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,562.3413251903,562.3413251903,2021,9,9,2019,110.0000000000,91.1594860133,18.7319170079,0.1878697997,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2014,4,4,2013,79.0000000000,49.2689905657,46.3572829304,0.4721529639,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2015,5,5,2014,94.0000000000,55.2997061970,51.8424245952,0.5305271866,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2017,6,6,2015,130.0000000000,61.9289260551,70.9336266753,0.7415470769,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2018,7,7,2017,142.0000000000,71.8392067375,65.6201398546,0.6813966757,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2019,8,8,2018,165.0000000000,80.7895879572,68.5223590980,0.7140973786,False
official_only_nested,tourism_comprehensive_income_test_2023,tourism_comprehensive_income,1000.0000000000,1000.0000000000,2021,9,9,2019,110.0000000000,90.4985333081,19.4529769072,0.1951467218,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0001000000,0.0001000000,2014,4,4,2013,1553.4000000000,1446.9912852179,7.0929891915,0.0709596520,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0001778279,0.0001778279,2014,4,4,2013,1553.4000000000,1446.9845029839,7.0934573159,0.0709643392,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0003162278,0.0003162278,2014,4,4,2013,1553.4000000000,1446.9724429288,7.0942897321,0.0709726738,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0005623413,0.0005623413,2014,4,4,2013,1553.4000000000,1446.9509988424,7.0957698748,0.0709874939,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0010000000,0.0010000000,2014,4,4,2013,1553.4000000000,1446.9128717821,7.0984015847,0.0710138442,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0017782794,0.0017782794,2014,4,4,2013,1553.4000000000,1446.8450918169,7.1030802433,0.0710606898,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0031622777,0.0031622777,2014,4,4,2013,1553.4000000000,1446.7246252048,7.1113962333,0.0711439549,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0056234133,0.0056234133,2014,4,4,2013,1553.4000000000,1446.5106075491,7.1261718387,0.0712918983,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0100000000,0.0100000000,2014,4,4,2013,1553.4000000000,1446.1306733167,7.1524073841,0.0715545885,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0177827941,0.0177827941,2014,4,4,2013,1553.4000000000,1445.4570888121,7.1989366609,0.0720204810,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0316227766,0.0316227766,2014,4,4,2013,1553.4000000000,1444.2656916249,7.2812861474,0.0728450565,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.0562341325,0.0562341325,2014,4,4,2013,1553.4000000000,1442.1671382973,7.4264976592,0.0742991376,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.1000000000,0.1000000000,2014,4,4,2013,1553.4000000000,1438.4975609756,7.6809072960,0.0768468685,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.1778279410,0.1778279410,2014,4,4,2013,1553.4000000000,1432.1619499153,8.1216234745,0.0812609213,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.3162277660,0.3162277660,2014,4,4,2013,1553.4000000000,1421.4598744067,8.8703422120,0.0887616529,False
official_only_nested,tourist_visits_test_2015,tourist_visits,0.5623413252,0.5623413252,2014,4,4,2013,1553.4000000000,1404.0325471093,10.1011570348,0.1010975900,False
official_only_nested,tourist_visits_test_2015,tourist_visits,1.0000000000,1.0000000000,2014,4,4,2013,1553.4000000000,1377.2800000000,12.0190535985,0.1203355373,False
official_only_nested,tourist_visits_test_2015,tourist_visits,1.7782794100,1.7782794100,2014,4,4,2013,1553.4000000000,1339.7175101186,14.7717808996,0.1479872986,False
official_only_nested,tourist_visits_test_2015,tourist_visits,3.1622776602,3.1622776602,2014,4,4,2013,1553.4000000000,1293.0866717769,18.2901491023,0.1834139479,False
official_only_nested,tourist_visits_test_2015,tourist_visits,5.6234132519,5.6234132519,2014,4,4,2013,1553.4000000000,1243.2966144859,22.1764051136,0.2226796650,False
official_only_nested,tourist_visits_test_2015,tourist_visits,10.0000000000,10.0000000000,2014,4,4,2013,1553.4000000000,1198.0000000000,25.8341208112,0.2597925773,False
official_only_nested,tourist_visits_test_2015,tourist_visits,17.7827941004,17.7827941004,2014,4,4,2013,1553.4000000000,1162.4138263977,28.7932972284,0.2899473491,False
official_only_nested,tourist_visits_test_2015,tourist_visits,31.6227766017,31.6227766017,2014,4,4,2013,1553.4000000000,1137.5434956234,30.9078585301,0.3115749680,False
official_only_nested,tourist_visits_test_2015,tourist_visits,56.2341325190,56.2341325190,2014,4,4,2013,1553.4000000000,1121.5496651763,32.2884830654,0.3257347184,False
official_only_nested,tourist_visits_test_2015,tourist_visits,100.0000000000,100.0000000000,2014,4,4,2013,1553.4000000000,1111.8076923077,33.1375531421,0.3344588347,False
official_only_nested,tourist_visits_test_2015,tourist_visits,177.8279410039,177.8279410039,2014,4,4,2013,1553.4000000000,1106.0687883738,33.6406438445,0.3396339802,False
official_only_nested,tourist_visits_test_2015,tourist_visits,316.2277660168,316.2277660168,2014,4,4,2013,1553.4000000000,1102.7544006734,33.9321840035,0.3426350264,False
official_only_nested,tourist_visits_test_2015,tourist_visits,562.3413251903,562.3413251903,2014,4,4,2013,1553.4000000000,1100.8621194640,34.0989593467,0.3443524592,False
official_only_nested,tourist_visits_test_2015,tourist_visits,1000.0000000000,1000.0000000000,2014,4,4,2013,1553.4000000000,1099.7888446215,34.1936576658,0.3453278751,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0001000000,0.0001000000,2014,4,4,2013,1553.4000000000,1446.9912852179,7.0929891915,0.0709596520,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0001000000,0.0001000000,2015,5,5,2014,1818.7200000000,1671.5503569929,8.4331371472,0.0843814037,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0001778279,0.0001778279,2014,4,4,2013,1553.4000000000,1446.9845029839,7.0934573159,0.0709643392,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0001778279,0.0001778279,2015,5,5,2014,1818.7200000000,1671.5428523059,8.4335853156,0.0843858934,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0003162278,0.0003162278,2014,4,4,2013,1553.4000000000,1446.9724429288,7.0942897321,0.0709726738,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0003162278,0.0003162278,2015,5,5,2014,1818.7200000000,1671.5295074526,8.4343822545,0.0843938770,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0005623413,0.0005623413,2014,4,4,2013,1553.4000000000,1446.9509988424,7.0957698748,0.0709874939,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0005623413,0.0005623413,2015,5,5,2014,1818.7200000000,1671.5057783995,8.4357993406,0.0844080731,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0010000000,0.0010000000,2014,4,4,2013,1553.4000000000,1446.9128717821,7.0984015847,0.0710138442,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0010000000,0.0010000000,2015,5,5,2014,1818.7200000000,1671.4635872825,8.4383190187,0.0844333148,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0017782794,0.0017782794,2014,4,4,2013,1553.4000000000,1446.8450918169,7.1030802433,0.0710606898,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0017782794,0.0017782794,2015,5,5,2014,1818.7200000000,1671.3885779272,8.4427987716,0.0844781922,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0031622777,0.0031622777,2014,4,4,2013,1553.4000000000,1446.7246252048,7.1113962333,0.0711439549,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0031622777,0.0031622777,2015,5,5,2014,1818.7200000000,1671.2552479828,8.4507620564,0.0845579674,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0056234133,0.0056234133,2014,4,4,2013,1553.4000000000,1446.5106075491,7.1261718387,0.0712918983,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0056234133,0.0056234133,2015,5,5,2014,1818.7200000000,1671.0183322176,8.4649136251,0.0846997366,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0100000000,0.0100000000,2014,4,4,2013,1553.4000000000,1446.1306733167,7.1524073841,0.0715545885,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0100000000,0.0100000000,2015,5,5,2014,1818.7200000000,1670.5976047904,8.4900494587,0.0849515474,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0177827941,0.0177827941,2014,4,4,2013,1553.4000000000,1445.4570888121,7.1989366609,0.0720204810,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0177827941,0.0177827941,2015,5,5,2014,1818.7200000000,1669.8512468803,8.5346545955,0.0853984082,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0316227766,0.0316227766,2014,4,4,2013,1553.4000000000,1444.2656916249,7.2812861474,0.0728450565,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0316227766,0.0316227766,2015,5,5,2014,1818.7200000000,1668.5297175955,8.6136809559,0.0861901269,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0562341325,0.0562341325,2014,4,4,2013,1553.4000000000,1442.1671382973,7.4264976592,0.0742991376,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.0562341325,0.0562341325,2015,5,5,2014,1818.7200000000,1666.1975407814,8.7532894213,0.0875888483,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.1000000000,0.1000000000,2014,4,4,2013,1553.4000000000,1438.4975609756,7.6809072960,0.0768468685,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.1000000000,0.1000000000,2015,5,5,2014,1818.7200000000,1662.1058823529,8.9986757707,0.0900475548,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.1778279410,0.1778279410,2014,4,4,2013,1553.4000000000,1432.1619499153,8.1216234745,0.0812609213,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.1778279410,0.1778279410,2015,5,5,2014,1818.7200000000,1655.0006393933,9.4261673636,0.0943315618,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.3162277660,0.3162277660,2014,4,4,2013,1553.4000000000,1421.4598744067,8.8703422120,0.0887616529,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.3162277660,0.3162277660,2015,5,5,2014,1818.7200000000,1642.8794418348,10.1594977189,0.1016824974,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.5623413252,0.5623413252,2014,4,4,2013,1553.4000000000,1404.0325471093,10.1011570348,0.1010975900,False
official_only_nested,tourist_visits_test_2016,tourist_visits,0.5623413252,0.5623413252,2015,5,5,2014,1818.7200000000,1622.8146106932,11.3847693815,0.1139709013,False
official_only_nested,tourist_visits_test_2016,tourist_visits,1.0000000000,1.0000000000,2014,4,4,2013,1553.4000000000,1377.2800000000,12.0190535985,0.1203355373,False
official_only_nested,tourist_visits_test_2016,tourist_visits,1.0000000000,1.0000000000,2015,5,5,2014,1818.7200000000,1591.2000000000,13.3445945946,0.1336445084,False
official_only_nested,tourist_visits_test_2016,tourist_visits,1.7782794100,1.7782794100,2014,4,4,2013,1553.4000000000,1339.7175101186,14.7717808996,0.1479872986,False
official_only_nested,tourist_visits_test_2016,tourist_visits,1.7782794100,1.7782794100,2015,5,5,2014,1818.7200000000,1545.0654800080,16.2706285296,0.1630666656,False
official_only_nested,tourist_visits_test_2016,tourist_visits,3.1622776602,3.1622776602,2014,4,4,2013,1553.4000000000,1293.0866717769,18.2901491023,0.1834139479,False
official_only_nested,tourist_visits_test_2016,tourist_visits,3.1622776602,3.1622776602,2015,5,5,2014,1818.7200000000,1484.7587344577,20.2187628489,0.2028806663,False
official_only_nested,tourist_visits_test_2016,tourist_visits,5.6234132519,5.6234132519,2014,4,4,2013,1553.4000000000,1243.2966144859,22.1764051136,0.2226796650,False
official_only_nested,tourist_visits_test_2016,tourist_visits,5.6234132519,5.6234132519,2015,5,5,2014,1818.7200000000,1416.3327138872,24.8767066073,0.2500620219,False
official_only_nested,tourist_visits_test_2016,tourist_visits,10.0000000000,10.0000000000,2014,4,4,2013,1553.4000000000,1198.0000000000,25.8341208112,0.2597925773,False
official_only_nested,tourist_visits_test_2016,tourist_visits,10.0000000000,10.0000000000,2015,5,5,2014,1818.7200000000,1350.1200000000,29.5754913470,0.2979394796,False
official_only_nested,tourist_visits_test_2016,tourist_visits,17.7827941004,17.7827941004,2014,4,4,2013,1553.4000000000,1162.4138263977,28.7932972284,0.2899473491,False
